Name,Asset Serial Number,Make,Model,Odometer,Odometer unit of measure,Odometer Last Reported Time,Sample Meter,Hour meter unit of measure,Sample Date,Fluid Sample,Lab report number,Lifetime Energy Generated Value,Service Meter Unit,Lifetime Energy Generated Timestamp,Lifetime Fuel Consumed Value,Service Meter Unit,Lifetime Fuel Consumed Timestamp,Severity,Recommendation,Odometer Value,Service Meter Unit,Odometer Timestamp,Hours Value,Service Meter Unit,Analysis Date,Last Known Location,Last Known Location Last Reported Time
040-001,KYD02701,CAT,777E,127104.4827679,mi,2024-05-13T00:43:14-06:00,6658.343104448,h,2024-03-18T00:00Z,COMANDO F TRAS ESQ,U330-54099-2446,,,,104589.679966706,usGal,2024-05-13T00:43:14-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T09:16:29-06:00,"Itaituba, Brazil 68180",2024-05-13T00:43:14-06:00
056-000,G5401129,CAT,CS54B,1346.510957,mi,2023-10-18T11:26:32-06:00,924.342683918,h,2024-03-16T00:00Z,DIFERENCIAL TRASEIRO,U330-54099-2390,,,,4010.6223199200003,usGal,2023-10-18T11:26:32-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,1000.0,h,2024-04-10T06:58:33-06:00,"31, Souza, Belém - Pará, 66613-375, Brazil",2023-10-18T11:26:32-06:00
056-000,G5401129,CAT,CS54B,1346.510957,mi,2023-10-18T11:26:32-06:00,924.342683918,h,2024-03-16T00:00Z,COMANDO F TRAS ESQ,U330-54099-2391,,,,4010.6223199200003,usGal,2023-10-18T11:26:32-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,1000.0,h,2024-04-10T06:59:11-06:00,"31, Souza, Belém - Pará, 66613-375, Brazil",2023-10-18T11:26:32-06:00
056-000,G5401129,CAT,CS54B,1346.510957,mi,2023-10-18T11:26:32-06:00,924.342683918,h,2024-03-16T00:00Z,SISTEMA HIDRÁULICO,U330-54099-2389,,,,4010.6223199200003,usGal,2023-10-18T11:26:32-06:00,No Action Required,"Nível normal de desgaste.   Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,1000.0,h,2024-04-11T00:51:01-06:00,"31, Souza, Belém - Pará, 66613-375, Brazil",2023-10-18T11:26:32-06:00
056-000,G5401129,CAT,CS54B,1346.510957,mi,2023-10-18T11:26:32-06:00,924.342683918,h,2024-03-16T00:00Z,MOTOR,U330-54099-2388,,,,4010.6223199200003,usGal,2023-10-18T11:26:32-06:00,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,1000.0,h,2024-04-10T06:57:51-06:00,"31, Souza, Belém - Pará, 66613-375, Brazil",2023-10-18T11:26:32-06:00
056-000,G5401129,CAT,CS54B,1346.510957,mi,2023-10-18T11:26:32-06:00,924.342683918,h,2024-03-16T00:00Z,COMANDO F TRAS DIR,U330-54099-2392,,,,4010.6223199200003,usGal,2023-10-18T11:26:32-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,1000.0,h,2024-04-10T06:59:32-06:00,"31, Souza, Belém - Pará, 66613-375, Brazil",2023-10-18T11:26:32-06:00
050-002,J3D00357,CAT,D9,9307.0812493,mi,2024-05-20T11:58:10-06:00,4939.329229238,h,2024-03-15T00:00Z,COMANDO F TRAS ESQ,U330-54099-2413,,,,59828.2099375976,usGal,2024-05-20T03:29:45-06:00,Monitor Compartment,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens, evidenciado pelo teor de Ferro.  Verificar na inspeção diária danos nas vedações e ruídos anormais.  Na próxima revisão verificar presença de limalhas.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do óleo pois esta informação interfere na avaliação.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T07:39:20-06:00,"Itaituba, Brazil 68180",2024-05-20T11:58:10-06:00
020-001,6P300101,CAT,6030,,,,5677.451208624,h,2024-03-15T00:00Z,SISTEMA HIDRÁULICO,U330-54099-2430,,,,,,,Monitor Compartment,"A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo e danificar componentes. Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T07:52:14-06:00,"Itaituba, Brazil 68180",2024-04-09T06:17:25-06:00
020-001,6P300101,CAT,6030,,,,5677.451208624,h,2024-03-15T00:00Z,MOTOR ESQUERDO,U330-54099-2431,,,,,,,No Action Required,"Nível normal de desgaste.   Monitorar nos intervalos regulares.  Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.Verificar horas do óleo e componente. Estão discrepantes.",,,,0.0,h,2024-04-10T05:26:24-06:00,"Itaituba, Brazil 68180",2024-04-09T06:17:25-06:00
020-001,6P300101,CAT,6030,,,,5677.451208624,h,2024-03-15T00:00Z,MOTOR DIREITO,U330-54099-2432,,,,,,,No Action Required,"Nível normal de desgaste.   Monitorar nos intervalos regulares.  Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Verificar horas do óleo e componente. Estão discrepantes.",,,,0.0,h,2024-04-10T05:25:45-06:00,"Itaituba, Brazil 68180",2024-04-09T06:17:25-06:00
020-001,6P300101,CAT,6030,,,,5677.451208624,h,2024-03-15T00:00Z,COMANDO GIRO ESQ,U330-54099-2435,,,,,,,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas na análise visual. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas, procedimentos de coleta e desgaste de componentes. É indicado realizar descontaminação por “flushing” ou filtragem do óleo.  Trocar o óleo e coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Verificar horas do óleo e componente. Estão discrepantes.",,,,0.0,h,2024-04-12T09:39:01-06:00,"Itaituba, Brazil 68180",2024-04-09T06:17:25-06:00
020-001,6P300101,CAT,6030,,,,5677.451208624,h,2024-03-15T00:00Z,COMANDO GIRO DIR,U330-54099-2434,,,,,,,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas na análise visual. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas, procedimentos de coleta e desgaste de componentes. É indicado realizar descontaminação por “flushing” ou filtragem do óleo.  Trocar o óleo e coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Verificar horas do óleo e componente. Estão discrepantes.",,,,0.0,h,2024-04-12T09:38:29-06:00,"Itaituba, Brazil 68180",2024-04-09T06:17:25-06:00
020-001,6P300101,CAT,6030,,,,5677.451208624,h,2024-03-15T00:00Z,RADIADOR DIREITO,U060-54113-9230,,,,,,,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,0.0,h,2024-04-26T07:20:05-06:00,"Itaituba, Brazil 68180",2024-04-09T06:17:25-06:00
050-002,J3D00357,CAT,D9,9307.0812493,mi,2024-05-20T11:58:10-06:00,4939.329229238,h,2024-03-15T00:00Z,MOTOR,U330-54099-2414,,,,59828.2099375976,usGal,2024-05-20T03:29:45-06:00,Monitor Compartment,"Nível normal de desgaste.   Monitorar nos intervalos regulares.  Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T05:31:15-06:00,"Itaituba, Brazil 68180",2024-05-20T11:58:10-06:00
050-002,J3D00357,CAT,D9,9307.0812493,mi,2024-05-20T11:58:10-06:00,4939.329229238,h,2024-03-15T00:00Z,COMANDO F TRAS DIR,U330-54099-2411,,,,59828.2099375976,usGal,2024-05-20T03:29:45-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T07:38:01-06:00,"Itaituba, Brazil 68180",2024-05-20T11:58:10-06:00
050-002,J3D00357,CAT,D9,9307.0812493,mi,2024-05-20T11:58:10-06:00,4939.329229238,h,2024-03-15T00:00Z,TRANSMISSÃO,U330-54099-2412,,,,59828.2099375976,usGal,2024-05-20T03:29:45-06:00,Monitor Compartment,"A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros (se aplicável). Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações. Na próxima revisão trocar o filtro de óleo para um de alta eficiência, se aplicávele rodar por 250 horas ou efetuar diálise no óleo.  Coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-11T04:27:27-06:00,"Itaituba, Brazil 68180",2024-05-20T11:58:10-06:00
050-002,J3D00357,CAT,D9,9307.0812493,mi,2024-05-20T11:58:10-06:00,4939.329229238,h,2024-03-15T00:00Z,SISTEMA HIDRÁULICO,U330-54099-2415,,,,59828.2099375976,usGal,2024-05-20T03:29:45-06:00,No Action Required,"Nível normal de desgaste.   Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Informar as horas do componente para melhor acompanhamento.",,,,0.0,h,2024-04-11T00:12:13-06:00,"Itaituba, Brazil 68180",2024-05-20T11:58:10-06:00
020-001,6P300101,CAT,6030,,,,5677.451208624,h,2024-03-15T00:00Z,RADIADOR,U060-54113-9225,,,,,,,Action Required,"Amostra apresentou baixa concentração de glicol. O glicol ajuda a manter a temperatura de trabalho dentro dos limites aceitáveis sem que o líquido entre em ebulição, ocasionando superaquecimento. Verificar adição de água e procedimento de manutenção. Drenar 50% do sistema e completar com líquido novo.  Coletar nova amostra na metade do período normal de coleta.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.",,,,0.0,h,2024-04-26T07:18:44-06:00,"Itaituba, Brazil 68180",2024-04-09T06:17:25-06:00
020-001,6P300101,CAT,6030,,,,5677.451208624,h,2024-03-15T00:00Z,ACION BOMBA ESQ,U330-54099-2429,,,,,,,Monitor Compartment,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens, evidenciado pelo teor de Ferro.  Verificar na inspeção diária danos nas vedações e ruídos anormais.  Na próxima revisão verificar presença de limalhas.  Trocar o óleo e coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T07:50:34-06:00,"Itaituba, Brazil 68180",2024-04-09T06:17:25-06:00
020-001,6P300101,CAT,6030,,,,5677.451208624,h,2024-03-15T00:00Z,ACION BOMBA DIR,U330-54099-2433,,,,,,,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T07:53:03-06:00,"Itaituba, Brazil 68180",2024-04-09T06:17:25-06:00
040-007,7W802676,CAT,777-05,29560.5447201,mi,2024-05-17T20:39:58-06:00,5448.268803056,h,2024-03-10T00:00Z,TRANSMISSÃO PS,U330-54099-2400,,,,73233.82598096161,usGal,2024-05-17T20:39:58-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-11T04:15:06-06:00,"Itaituba, Brazil 68180",2024-05-17T20:39:58-06:00
040-007,7W802676,CAT,777-05,29560.5447201,mi,2024-05-17T20:39:58-06:00,5448.268803056,h,2024-03-10T00:00Z,COMANDO F TRAS DIR,U330-54099-2404,,,,73233.82598096161,usGal,2024-05-17T20:39:58-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,0.0,h,2024-04-10T07:13:19-06:00,"Itaituba, Brazil 68180",2024-05-17T20:39:58-06:00
040-007,7W802676,CAT,777-05,29560.5447201,mi,2024-05-17T20:39:58-06:00,5448.268803056,h,2024-03-10T00:00Z,RODA DIANT ESQ,U330-54099-2406,,,,73233.82598096161,usGal,2024-05-17T20:39:58-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste nos rolamentos. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,0.0,h,2024-04-10T07:16:22-06:00,"Itaituba, Brazil 68180",2024-05-17T20:39:58-06:00
040-007,7W802676,CAT,777-05,29560.5447201,mi,2024-05-17T20:39:58-06:00,5448.268803056,h,2024-03-10T00:00Z,RADIADOR,U060-54113-9213,,,,73233.82598096161,usGal,2024-05-17T20:39:58-06:00,Monitor Compartment,A baixa concentração de nitrito pode acelerar o desgaste por cavitação. Verificar adição de água e aterramento do sistema. A corrente elétrica no líquido de arrefecimento pode ocasionar a redução de nitrito. Acompanhar a temperatura de operação.  Coletar nova amostra regularmente.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,0.0,h,2024-04-26T07:11:30-06:00,"Itaituba, Brazil 68180",2024-05-17T20:39:58-06:00
040-007,7W802676,CAT,777-05,29560.5447201,mi,2024-05-17T20:39:58-06:00,5448.268803056,h,2024-03-10T00:00Z,DIFERENCIAL TRASEIRO,U330-54099-2403,,,,73233.82598096161,usGal,2024-05-17T20:39:58-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. O resultado da contagem de partículas é considerado alto para o compartimento. Realize a filtragem da carga de fluido até atingir o nível de limpeza recomendado (ISO 4406 -/18/15). Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,0.0,h,2024-04-11T04:25:17-06:00,"Itaituba, Brazil 68180",2024-05-17T20:39:58-06:00
040-007,7W802676,CAT,777-05,29560.5447201,mi,2024-05-17T20:39:58-06:00,5448.268803056,h,2024-03-10T00:00Z,COMANDO F TRAS ESQ,U330-54099-2399,,,,73233.82598096161,usGal,2024-05-17T20:39:58-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,0.0,h,2024-04-10T07:02:01-06:00,"Itaituba, Brazil 68180",2024-05-17T20:39:58-06:00
040-007,7W802676,CAT,777-05,29560.5447201,mi,2024-05-17T20:39:58-06:00,5448.268803056,h,2024-03-10T00:00Z,MOTOR,U330-54099-2401,,,,73233.82598096161,usGal,2024-05-17T20:39:58-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T07:09:58-06:00,"Itaituba, Brazil 68180",2024-05-17T20:39:58-06:00
040-007,7W802676,CAT,777-05,29560.5447201,mi,2024-05-17T20:39:58-06:00,5448.268803056,h,2024-03-10T00:00Z,RODA DIANT DIR,U330-54099-2405,,,,73233.82598096161,usGal,2024-05-17T20:39:58-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste nos rolamentos. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,0.0,h,2024-04-10T07:14:30-06:00,"Itaituba, Brazil 68180",2024-05-17T20:39:58-06:00
040-007,7W802676,CAT,777-05,29560.5447201,mi,2024-05-17T20:39:58-06:00,5448.268803056,h,2024-03-10T00:00Z,SISTEMA HIDRÁULICO,U330-54099-2398,,,,73233.82598096161,usGal,2024-05-17T20:39:58-06:00,No Action Required,"Nível normal de desgaste.   Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Informar as horas do componente para melhor acompanhamento.",,,,0.0,h,2024-04-11T00:09:54-06:00,"Itaituba, Brazil 68180",2024-05-17T20:39:58-06:00
040-007,7W802676,CAT,777-05,29560.5447201,mi,2024-05-17T20:39:58-06:00,5448.268803056,h,2024-03-10T00:00Z,SISTEMA DE DIREÇÃO,U330-54099-2402,,,,73233.82598096161,usGal,2024-05-17T20:39:58-06:00,No Action Required,"Nível normal de desgaste.   Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Informar as horas do componente para melhor acompanhamento.",,,,0.0,h,2024-04-11T00:10:41-06:00,"Itaituba, Brazil 68180",2024-05-17T20:39:58-06:00
040-005,7W802674,CAT,777-05,33757.843688,mi,2024-05-20T11:14:41-06:00,6138.462688544,h,2024-03-09T00:00Z,COMANDO F TRAS DIR,U330-54099-2421,,,,86551.8170436932,usGal,2024-05-20T11:14:41-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,5027.0,h,2024-04-10T07:43:15-06:00,"Itaituba, Brazil 68180",2024-05-20T11:14:41-06:00
040-005,7W802674,CAT,777-05,33757.843688,mi,2024-05-20T11:14:41-06:00,6138.462688544,h,2024-03-09T00:00Z,SISTEMA DE DIREÇÃO,U330-54099-2422,,,,86551.8170436932,usGal,2024-05-20T11:14:41-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.",,,,5027.0,h,2024-04-12T09:38:03-06:00,"Itaituba, Brazil 68180",2024-05-20T11:14:41-06:00
040-005,7W802674,CAT,777-05,33757.843688,mi,2024-05-20T11:14:41-06:00,6138.462688544,h,2024-03-09T00:00Z,SISTEMA HIDRÁULICO,U330-54099-2419,,,,86551.8170436932,usGal,2024-05-20T11:14:41-06:00,No Action Required,"Nível normal de desgaste.   Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Informar as horas do componente para melhor acompanhamento.",,,,0.0,h,2024-04-11T00:13:58-06:00,"Itaituba, Brazil 68180",2024-05-20T11:14:41-06:00
040-005,7W802674,CAT,777-05,33757.843688,mi,2024-05-20T11:14:41-06:00,6138.462688544,h,2024-03-09T00:00Z,TRANSMISSÃO PS,U330-54099-2418,,,,86551.8170436932,usGal,2024-05-20T11:14:41-06:00,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-11T04:28:05-06:00,"Itaituba, Brazil 68180",2024-05-20T11:14:41-06:00
040-005,7W802674,CAT,777-05,33757.843688,mi,2024-05-20T11:14:41-06:00,6138.462688544,h,2024-03-09T00:00Z,DIFERENCIAL TRASEIRO,U330-54099-2417,,,,86551.8170436932,usGal,2024-05-20T11:14:41-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T07:40:10-06:00,"Itaituba, Brazil 68180",2024-05-20T11:14:41-06:00
040-005,7W802674,CAT,777-05,33757.843688,mi,2024-05-20T11:14:41-06:00,6138.462688544,h,2024-03-09T00:00Z,COMANDO F TRAS ESQ,U330-54099-2420,,,,86551.8170436932,usGal,2024-05-20T11:14:41-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T07:40:50-06:00,"Itaituba, Brazil 68180",2024-05-20T11:14:41-06:00
040-005,7W802674,CAT,777-05,33757.843688,mi,2024-05-20T11:14:41-06:00,6138.462688544,h,2024-03-09T00:00Z,RODA DIANT DIR,U330-54099-2423,,,,86551.8170436932,usGal,2024-05-20T11:14:41-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T07:47:03-06:00,"Itaituba, Brazil 68180",2024-05-20T11:14:41-06:00
040-005,7W802674,CAT,777-05,33757.843688,mi,2024-05-20T11:14:41-06:00,6138.462688544,h,2024-03-09T00:00Z,RODA DIANT ESQ,U330-54099-2416,,,,86551.8170436932,usGal,2024-05-20T11:14:41-06:00,No Action Required,"Nível normal de desgaste.   Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-10T05:41:45-06:00,"Itaituba, Brazil 68180",2024-05-20T11:14:41-06:00
040-005,7W802674,CAT,777-05,33757.843688,mi,2024-05-20T11:14:41-06:00,6138.462688544,h,2024-03-09T00:00Z,MOTOR,U330-54099-2424,,,,86551.8170436932,usGal,2024-05-20T11:14:41-06:00,Monitor Compartment,"Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Essa condição pode causar falha na lubrificação e desgaste dos componentes internos. Verificar na inspeção diária excesso de operação em marcha lenta e consumo de óleo motor. Na próxima revisão verificar sistema de injeção (ajuste, danos nas vedações/desempenho dos bicos/unidades injetoras), bomba de transferência e pressão de óleo motor.  Coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-04-15T02:40-06:00,"Itaituba, Brazil 68180",2024-05-20T11:14:41-06:00
021-006,HLW00800,CAT,352,1.9262501,mi,2024-05-19T20:43:48-06:00,3882.81699514,h,2024-03-08T00:00Z,RADIADOR,U060-54113-9207,,,,35061.1015309104,usGal,2024-05-19T20:43:48-06:00,Monitor Compartment,"Amostra apresentou baixa concentração de glicol. O glicol ajuda a manter a temperatura de trabalho dentro dos limites aceitáveis sem que o líquido entre em ebulição, ocasionando superaquecimento. O baixo valor do pH pode ser consequência de elevados níveis de aquecimento e/ou entrada de gases de escape no sistema. A baixa concentração de nitrito pode acelerar o desgaste por cavitação. Verificar adição de água e procedimento de manutenção. Drenar 50% do sistema e completar com líquido novo.  Coletar nova amostra regularmente.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.",,,,0.0,h,2024-04-26T07:08:51-06:00,"Itaituba, Brazil 68180",2024-05-19T20:43:48-06:00
